"STATION","DATE","AWND","PRCP"
"US1NCCR0033","2017-06-09",,"0.16"
"US1NCCR0033","2017-06-16",,"1.51"
"US1NCCR0033","2017-06-18",,"0.04"
"US1NCCR0033","2017-06-20",,"0.19"
"US1NCCR0033","2017-06-21",,"0.52"
"US1NCCR0033","2017-06-25",,"1.06"
"US1NCCR0033","2017-06-26",,"0.41"
"US1NCCR0033","2017-07-01",,"0.38"
"US1NCCR0033","2017-07-02",,"0.20"
"US1NCCR0033","2017-07-03",,"0.03"
"US1NCCR0033","2017-07-04",,"0.15"
"US1NCCR0033","2017-07-05",,"0.10"
"US1NCCR0033","2017-07-06",,"1.37"
"US1NCCR0033","2017-07-08",,"0.09"
"US1NCCR0033","2017-07-09",,"0.49"
"US1NCCR0033","2017-07-10",,"0.07"
"US1NCCR0033","2017-07-11",,"0.70"
"US1NCCR0033","2017-07-16",,"0.21"
"US1NCCR0033","2017-07-17",,"0.44"
"US1NCCR0033","2017-07-18",,"0.08"
"US1NCCR0033","2017-07-19",,"0.26"
"US1NCCR0033","2017-07-30",,"0.34"
"US1NCCR0033","2017-08-04",,"0.12"
"US1NCCR0033","2017-08-05",,"0.10"
"US1NCCR0033","2017-08-06",,"0.55"
"US1NCCR0033","2017-08-07",,"0.05"
"US1NCCR0033","2017-08-08",,"0.64"
"US1NCCR0033","2017-08-09",,"1.38"
"US1NCCR0033","2017-08-10",,"0.12"
"US1NCCR0033","2017-08-11",,"0.02"
"US1NCCR0033","2017-08-13",,"0.19"
"US1NCCR0033","2017-08-14",,"1.23"
"US1NCCR0033","2017-08-16",,"0.12"
"US1NCCR0033","2017-08-20",,"1.65"
"US1NCCR0033","2017-08-24",,"1.07"
"US1NCCR0033","2017-08-25",,"0.04"
"US1NCCR0033","2017-08-26",,"0.04"
"US1NCCR0033","2017-08-29",,"1.84"
"US1NCCR0033","2017-08-30",,"0.55"
"US1NCCR0033","2017-09-01",,"0.08"
"US1NCCR0033","2017-09-02",,"1.76"
"US1NCCR0033","2017-09-03",,"0.38"
"US1NCCR0033","2017-09-07",,"0.21"
"US1NCCR0033","2017-09-13",,"0.21"
"US1NCCR0033","2017-09-15",,"0.31"
"US1NCCR0033","2017-09-18",,"0.92"
"US1NCCR0033","2017-09-22",,"1.15"
"US1NCCR0033","2017-09-27",,"0.05"
"US1NCCR0033","2017-09-30",,"0.03"
"US1NCCR0033","2017-10-05",,"0.01"
"US1NCCR0033","2017-10-11",,"0.04"
"US1NCCR0033","2017-10-13",,"0.04"
"US1NCCR0033","2017-10-17",,"0.21"
"US1NCCR0033","2017-10-24",,"3.85"
"US1NCCR0033","2017-10-25",,"0.12"
"US1NCCR0033","2017-10-29",,"0.78"
"US1NCCR0033","2017-10-30",,"0.78"
"US1NCCR0033","2017-11-09",,"0.03"
"US1NCCR0033","2017-11-10",,"0.38"
"US1NCCR0033","2017-11-14",,"0.08"
"US1NCCR0033","2017-11-22",,"0.60"
"US1NCCR0033","2017-12-03",,"0.00"
"US1NCCR0033","2017-12-05",,"0.00"
"US1NCCR0033","2017-12-06",,"0.41"
"US1NCCR0033","2017-12-07",,"0.35"
"US1NCCR0033","2017-12-08",,"0.54"
"US1NCCR0033","2017-12-09",,"1.68"
"US1NCCR0033","2017-12-10",,"0.02"
"US1NCCR0033","2017-12-20",,"0.00"
"US1NCCR0033","2017-12-21",,"0.38"
"US1NCCR0033","2017-12-22",,"0.02"
"US1NCCR0033","2017-12-23",,"0.02"
"US1NCCR0033","2017-12-24",,"0.25"
"US1NCCR0033","2017-12-25",,"0.38"
"US1NCCR0033","2018-01-04",,"1.51"
"US1NCCR0033","2018-01-12",,"0.07"
"US1NCCR0033","2018-01-13",,"1.64"
"US1NCCR0033","2018-01-18",,"0.17"
"US1NCCR0033","2018-01-23",,"0.01"
"US1NCCR0033","2018-01-24",,"0.17"
"US1NCCR0033","2018-01-28",,"0.23"
"US1NCCR0033","2018-01-29",,"2.67"
"US1NCCR0033","2018-01-30",,"0.22"
"US1NCCR0033","2018-02-02",,"0.07"
"US1NCCR0033","2018-02-05",,"0.61"
"US1NCCR0033","2018-02-10",,"0.25"
"US1NCCR0033","2018-02-11",,"0.04"
"US1NCCR0033","2018-02-12",,"0.45"
"US1NCCR0033","2018-02-13",,"0.01"
"US1NCCR0033","2018-02-17",,"0.01"
"US1NCCR0033","2018-02-20",,"0.04"
"US1NCCR0033","2018-02-24",,"0.04"
"US1NCCR0033","2018-02-26",,"0.09"
"US1NCCR0033","2018-02-27",,"0.09"
"US1NCCR0033","2018-03-01",,"0.33"
"US1NCCR0033","2018-03-02",,"0.08"
"US1NCCR0033","2018-03-07",,"0.29"
"US1NCCR0033","2018-03-12",,"0.18"
"US1NCCR0033","2018-03-13",,"0.48"
"US1NCCR0033","2018-03-18",,"0.05"
"US1NCCR0033","2018-03-20",,"0.45"
"US1NCCR0033","2018-03-21",,"0.54"
"US1NCCR0033","2018-03-25",,"1.10"
"US1NCCR0033","2018-04-05",,"0.13"
"US1NCCR0033","2018-04-08",,"1.12"
"US1NCCR0033","2018-04-10",,"0.28"
"US1NCCR0033","2018-04-15",,"0.03"
"US1NCCR0033","2018-04-16",,"2.45"
"US1NCCR0033","2018-04-24",,"0.50"
"US1NCCR0033","2018-04-25",,"1.32"
"US1NCCR0033","2018-05-06",,"1.17"
"US1NCCR0033","2018-05-07",,"0.88"
"US1NCCR0033","2018-05-08",,"0.02"
"US1NCCR0033","2018-05-16",,"0.11"
"US1NCCR0033","2018-05-17",,"0.73"
"US1NCCR0033","2018-05-18",,"0.03"
"US1NCCR0033","2018-05-19",,"0.68"
"US1NCCR0033","2018-05-24",,"0.86"
"US1NCCR0033","2018-05-29",,"2.00"
"US1NCCR0033","2018-05-30",,"0.36"
"US1NCCR0033","2018-06-01",,"0.09"
"US1NCCR0033","2018-06-03",,"0.01"
"US1NCCR0033","2018-06-04",,"0.53"
"US1NCCR0033","2018-06-07",,"0.07"
"US1NCCR0033","2018-06-08",,"0.01"
"US1NCCR0033","2018-06-09",,"0.73"
"US1NCCR0033","2018-06-10",,"0.04"
"US1NCCR0033","2018-06-11",,"0.04"
"US1NCCR0033","2018-06-12",,"2.44"
"US1NCCR0033","2018-06-13",,"0.27"
"US1NCCR0033","2018-06-15",,"0.63"
"US1NCCR0033","2018-06-16",,"0.23"
"US1NCCR0033","2018-06-18",,"0.56"
"US1NCCR0033","2018-06-19",,"0.20"
"US1NCCR0033","2018-06-21",,"0.04"
"US1NCCR0033","2018-06-22",,"0.01"
"US1NCCR0033","2018-06-25",,"0.85"
"US1NCCR0033","2018-06-27",,"1.00"
"US1NCCR0033","2018-06-29",,"0.59"
"US1NCCR0033","2018-07-06",,"0.05"
"US1NCCR0033","2018-07-08",,"0.37"
"US1NCCR0033","2018-07-09",,"0.01"
"US1NCCR0033","2018-07-13",,"2.48"
"US1NCCR0033","2018-07-18",,"0.03"
"US1NCCR0033","2018-07-19",,"0.00"
"US1NCCR0033","2018-07-21",,"1.85"
"US1NCCR0033","2018-07-22",,"0.35"
"US1NCCR0033","2018-07-23",,"0.20"
"US1NCCR0033","2018-07-24",,"1.88"
"US1NCCR0033","2018-07-25",,"1.55"
"US1NCCR0033","2018-07-26",,"0.70"
"US1NCCR0033","2018-07-27",,"0.23"
"US1NCCR0033","2018-07-28",,"0.46"
"US1NCCR0033","2018-07-29",,"0.18"
"US1NCCR0033","2018-07-30",,"1.87"
"US1NCCR0033","2018-07-31",,"0.51"
"US1NCCR0033","2018-08-01",,"0.23"
"US1NCCR0033","2018-08-03",,"0.89"
"US1NCCR0033","2018-08-04",,"0.35"
"US1NCCR0033","2018-08-05",,"0.70"
"US1NCCR0033","2018-08-06",,"0.82"
"US1NCCR0033","2018-08-08",,"0.04"
"US1NCCR0033","2018-08-09",,"0.04"
"US1NCCR0033","2018-08-12",,"0.00"
"US1NCCR0033","2018-08-13",,"1.73"
"US1NCCR0033","2018-08-14",,"0.01"
"US1NCCR0033","2018-08-15",,"0.33"
"US1NCCR0033","2018-08-21",,"0.08"
"US1NCCR0033","2018-08-23",,"0.09"
"US1NCCR0033","2018-09-08",,"0.76"
"US1NCCR0033","2018-09-10",,"0.36"
"US1NCCR0033","2018-09-11",,"0.04"
"US1NCCR0033","2018-09-12",,"0.87"
"US1NCCR0033","2018-09-13",,"0.11"
"US1NCCR0033","2018-09-16",,
"US1NCCR0033","2018-09-26",,"0.50"
"US1NCCR0033","2018-09-29",,"1.04"
"US1NCCR0033","2018-10-08",,"0.03"
"US1NCCR0033","2018-10-09",,"0.05"
"US1NCCR0033","2018-10-10",,"0.01"
"US1NCCR0033","2018-10-11",,"0.25"
"US1NCCR0033","2018-10-12",,"0.14"
"US1NCCR0033","2018-10-17",,"0.03"
"US1NCCR0033","2018-10-21",,"0.04"
"US1NCCR0033","2018-10-27",,"2.42"
"US1NCCR0033","2018-11-02",,"0.48"
"US1NCCR0033","2018-11-03",,"0.31"
"US1NCCR0033","2018-11-05",,"3.83"
"US1NCCR0033","2018-11-06",,"0.06"
"US1NCCR0033","2018-11-07",,"0.14"
"US1NCCR0033","2018-11-08",,"2.51"
"US1NCCR0033","2018-11-09",,"0.01"
"US1NCCR0033","2018-11-10",,"0.21"
"US1NCCR0033","2018-11-13",,"1.59"
"US1NCCR0033","2018-11-14",,"0.00"
"US1NCCR0033","2018-11-15",,"0.50"
"US1NCCR0033","2018-11-16",,"1.21"
"US1NCCR0033","2018-11-20",,"0.38"
"US1NCCR0033","2018-11-24",,"0.01"
"US1NCCR0033","2018-11-25",,"1.45"
"US1NCCR0033","2018-11-27",,"0.06"
"US1NCCR0033","2018-12-02",,"0.57"
"US1NCCR0033","2018-12-09",,"0.62"
"US1NCCR0033","2018-12-10",,"1.70"
"US1NCCR0033","2018-12-11",,"0.17"
"US1NCCR0033","2018-12-15",,"0.94"
"US1NCCR0033","2018-12-16",,"0.25"
"US1NCCR0033","2018-12-20",,"0.25"
"US1NCCR0033","2018-12-21",,"0.99"
"US1NCCR0033","2018-12-22",,"0.03"
"US1NCCR0033","2018-12-28",,"0.09"
"US1NCCR0033","2018-12-29",,"0.83"
"US1NCCR0033","2019-01-01",,"0.12"
"US1NCCR0033","2019-01-02",,"0.01"
"US1NCCR0033","2019-01-03",,"0.01"
"US1NCCR0033","2019-01-04",,"0.01"
"US1NCCR0033","2019-01-05",,"0.33"
"US1NCCR0033","2019-01-13",,"0.12"
"US1NCCR0033","2019-01-14",,"0.44"
"US1NCCR0033","2019-01-18",,"0.03"
"US1NCCR0033","2019-01-20",,"0.70"
"US1NCCR0033","2019-01-24",,"0.38"
"US1NCCR0033","2019-01-25",,"1.48"
"US1NCCR0033","2019-01-29",,"0.05"
"US1NCCR0033","2019-01-30",,"0.00"
"US1NCCR0033","2019-02-04",,"2.09"
"US1NCCR0033","2019-02-12",,"0.60"
"US1NCCR0033","2019-02-13",,"0.04"
"US1NCCR0033","2019-02-16",,"0.05"
"US1NCCR0033","2019-02-17",,"0.38"
"US1NCCR0033","2019-02-18",,"0.07"
"US1NCCR0033","2019-02-19",,"0.01"
"US1NCCR0033","2019-02-20",,"0.04"
"US1NCCR0033","2019-02-21",,"0.40"
"US1NCCR0033","2019-02-23",,"0.07"
"US1NCCR0033","2019-02-24",,"0.04"
"US1NCCR0033","2019-03-02",,"1.01"
"US1NCCR0033","2019-03-04",,"0.66"
"US1NCCR0033","2019-03-05",,"0.31"
"US1NCCR0033","2019-03-06",,"0.16"
"US1NCCR0033","2019-03-09",,"0.09"
"US1NCCR0033","2019-03-20",,"0.05"
"US1NCCR0033","2019-03-21",,"0.65"
"US1NCCR0033","2019-03-26",,"0.05"
"US1NCCR0033","2019-03-27",,"0.02"
"US1NCCR0033","2019-04-02",,"0.02"
"US1NCCR0033","2019-04-03",,"1.02"
"US1NCCR0033","2019-04-06",,"0.13"
"US1NCCR0033","2019-04-09",,"0.53"
"US1NCCR0033","2019-04-14",,"1.49"
"US1NCCR0033","2019-04-15",,"0.15"
"US1NCCR0033","2019-04-20",,"0.81"
"US1NCCR0033","2019-04-27",,"0.20"
"US1NCCR0033","2019-05-05",,"0.09"
"US1NCCR0033","2019-05-06",,"0.09"
"US1NCCR0033","2019-05-13",,"0.47"
"US1NCCR0033","2019-06-01",,"0.45"
"US1NCCR0033","2019-06-02",,"1.05"
"US1NCCR0033","2019-06-08",,"1.00"
"US1NCCR0033","2019-06-09",,"0.11"
"US1NCCR0033","2019-06-10",,"0.15"
"US1NCCR0033","2019-06-11",,"0.03"
"US1NCCR0033","2019-06-13",,"0.84"
"US1NCCR0033","2019-07-04",,"0.51"
"US1NCCR0033","2019-07-05",,"0.05"
"US1NCCR0033","2019-07-06",,"0.02"
"US1NCCR0033","2019-07-07",,"0.05"
"US1NCCR0033","2019-07-08",,"0.61"
"US1NCCR0033","2019-07-11",,"0.27"
"US1NCCR0033","2019-07-12",,"0.20"
"US1NCCR0033","2019-07-24",,"0.05"
"US1NCCR0033","2019-08-02",,"0.20"
"US1NCCR0033","2019-08-03",,"0.37"
"US1NCCR0033","2019-08-06",,"1.26"
"US1NCCR0033","2019-08-09",,"0.96"
"US1NCCR0033","2019-08-11",,"0.10"
"US1NCCR0033","2019-08-15",,"0.04"
"US1NCCR0033","2019-08-16",,"1.60"
"US1NCCR0033","2019-08-17",,"1.36"
"US1NCCR0033","2019-08-18",,"2.06"
"US1NCCR0033","2019-08-21",,"0.00"
"US1NCCR0033","2019-08-22",,"0.23"
"US1NCCR0033","2019-08-24",,"0.01"
"US1NCCR0033","2019-09-03",,"0.21"
"US1NCCR0033","2019-09-05",,"0.12"
"US1NCCR0033","2019-09-06",,"3.71"
"US1NCCR0033","2019-09-10",,"0.49"
"US1NCCR0033","2019-09-16",,"0.05"
"US1NCCR0033","2019-09-30",,"0.26"
"US1NCCR0033","2019-10-07",,"0.09"
"US1NCCR0033","2019-10-08",,"0.02"
"US1NCCR0033","2019-10-09",,"0.10"
"US1NCCR0033","2019-10-14",,"1.01"
"US1NCCR0033","2019-10-17",,"1.05"
"US1NCCR0033","2019-10-20",,"2.15"
"US1NCCR0033","2019-10-27",,"0.16"
"US1NCCR0033","2019-10-28",,"0.16"
"US1NCCR0033","2019-10-30",,"0.40"
"US1NCCR0033","2019-11-01",,"0.43"
"US1NCCR0033","2019-11-06",,"0.13"
"US1NCCR0033","2019-11-08",,"0.38"
"US1NCCR0033","2019-11-13",,"0.73"
"US1NCCR0033","2019-11-16",,"1.33"
"US1NCCR0033","2019-11-17",,"0.54"
"US1NCCR0033","2019-11-19",,"0.03"
"US1NCCR0033","2019-11-24",,"0.33"
"US1NCCR0033","2019-12-01",,"0.30"
"US1NCCR0033","2019-12-02",,"0.41"
"US1NCCR0033","2019-12-07",,"0.04"
"US1NCCR0033","2019-12-09",,"1.54"
"US1NCCR0033","2019-12-11",,"0.04"
"US1NCCR0033","2019-12-12",,"0.03"
"US1NCCR0033","2019-12-14",,"0.70"
"US1NCCR0033","2019-12-18",,"0.03"
"US1NCCR0033","2019-12-23",,"0.08"
"US1NCCR0033","2019-12-24",,"0.41"
"US1NCCR0033","2019-12-31",,"0.60"
"US1NCCR0033","2020-01-04",,"0.10"
"US1NCCR0033","2020-01-05",,"0.47"
"US1NCCR0033","2020-01-13",,"0.02"
"US1NCCR0033","2020-01-14",,"0.12"
"US1NCCR0033","2020-01-19",,"0.04"
"US1NCCR0033","2020-01-25",,"0.64"
"US1NCCR0033","2020-01-28",,"0.06"
"US1NCCR0033","2020-02-01",,"0.88"
"US1NCCR0033","2020-02-06",,"0.02"
"US1NCCR0033","2020-02-07",,"3.59"
"US1NCCR0033","2020-02-12",,"0.04"
"US1NCCR0033","2020-02-14",,"0.16"
"US1NCCR0033","2020-02-17",,"0.53"
"US1NCCR0033","2020-02-19",,"0.23"
"US1NCCR0033","2020-02-20",,"0.07"
"US1NCCR0033","2020-02-21",,"1.31"
"US1NCCR0033","2020-02-25",,"0.60"
"US1NCCR0033","2020-02-26",,"0.48"
"US1NCCR0033","2020-02-27",,"0.04"
"US1NCCR0033","2020-03-03",,"0.08"
"US1NCCR0033","2020-03-04",,"0.03"
"US1NCCR0033","2020-03-05",,"0.17"
"US1NCCR0033","2020-03-06",,"1.60"
"US1NCCR0033","2020-03-16",,"0.28"
"US1NCCR0033","2020-03-18",,"0.24"
"US1NCCR0033","2020-03-23",,"0.03"
"US1NCCR0033","2020-03-24",,"0.02"
"US1NCCR0033","2020-03-25",,"0.52"
"US1NCCR0033","2020-04-01",,"0.61"
"US1NCCR0033","2020-04-07",,"0.20"
"US1NCCR0033","2020-04-08",,"0.04"
"US1NCCR0033","2020-04-09",,"0.26"
"US1NCCR0033","2020-04-14",,"1.30"
"US1NCCR0033","2020-04-16",,"0.25"
"US1NCCR0033","2020-04-20",,"0.12"
"US1NCCR0033","2020-04-21",,"0.40"
"US1NCCR0033","2020-04-24",,"0.13"
"US1NCCR0033","2020-04-26",,"0.83"
"US1NCCR0033","2020-05-01",,"0.80"
"US1NCCR0033","2020-05-06",,"0.53"
"US1NCCR0033","2020-05-07",,"0.11"
"US1NCCR0033","2020-05-09",,"0.04"
"US1NCCR0033","2020-05-18",,"4.47"
"US1NCCR0033","2020-05-19",,"0.36"
"US1NCCR0033","2020-05-20",,"2.04"
"US1NCCR0033","2020-05-21",,"1.06"
"US1NCCR0033","2020-05-22",,"2.14"
"US1NCCR0033","2020-05-23",,"0.02"
"US1NCCR0033","2020-05-27",,"0.07"
"US1NCCR0033","2020-05-28",,"0.76"
"US1NCCR0033","2020-05-29",,"0.35"
"US1NCCR0033","2020-05-31",,"0.28"
"US1NCCR0033","2020-06-13",,"0.59"
"US1NCCR0033","2020-06-14",,"1.20"
"US1NCCR0033","2020-06-15",,"0.12"
"US1NCCR0033","2020-06-16",,"2.31"
"US1NCCR0033","2020-06-17",,"1.92"
"US1NCCR0033","2020-06-20",,"0.10"
"US1NCCR0033","2020-06-21",,"0.33"
"US1NCCR0033","2020-06-22",,"0.18"
"US1NCCR0033","2020-06-26",,"0.17"
"US1NCCR0033","2020-07-02",,"0.18"
"US1NCCR0033","2020-07-06",,"0.51"
"US1NCCR0033","2020-07-08",,"0.97"
"US1NCCR0033","2020-07-09",,"0.36"
"US1NCCR0033","2020-07-14",,"0.14"
"US1NCCR0033","2020-07-16",,"0.00"
"US1NCCR0033","2020-07-17",,"0.13"
"US1NCCR0033","2020-07-30",,"0.25"
"US1NCCR0033","2020-08-04",,"2.67"
"US1NCCR0033","2020-08-07",,"0.93"
"US1NCCR0033","2020-08-10",,"0.14"
"US1NCCR0033","2020-08-13",,"0.27"
"US1NCCR0033","2020-08-14",,"0.24"
"US1NCCR0033","2020-08-15",,"0.17"
"US1NCCR0033","2020-08-16",,"2.48"
"US1NCCR0033","2020-08-17",,"0.71"
"US1NCCR0033","2020-08-20",,"0.39"
"US1NCCR0033","2020-08-21",,"0.20"
"US1NCCR0033","2020-08-22",,"0.15"
"US1NCCR0033","2020-08-23",,"0.05"
"US1NCCR0033","2020-08-30",,"0.13"
"US1NCCR0033","2020-09-01",,"0.65"
"US1NCCR0033","2020-09-09",,"0.62"
"US1NCCR0033","2020-09-10",,"0.33"
"US1NCCR0033","2020-09-11",,"0.03"
"US1NCCR0033","2020-09-12",,"1.96"
"US1NCCR0033","2020-09-14",,"0.50"
"US1NCCR0033","2020-09-15",,"0.04"
"US1NCCR0033","2020-09-17",,"0.30"
"US1NCCR0033","2020-09-18",,"2.40"
"US1NCCR0033","2020-09-19",,"0.20"
"US1NCCR0033","2020-09-26",,"1.28"
"US1NCCR0033","2020-09-27",,"0.44"
"US1NCCR0033","2020-09-28",,"0.01"
"US1NCCR0033","2020-09-29",,"0.11"
"US1NCCR0033","2020-09-30",,"1.22"
"US1NCCR0033","2020-10-05",,"0.40"
"US1NCCR0033","2020-10-12",,"0.60"
"US1NCCR0033","2020-10-25",,"0.77"
"US1NCCR0033","2020-10-26",,"1.32"
"US1NCCR0033","2020-10-30",,"0.02"
"US1NCCR0033","2020-11-02",,"0.28"
"US1NCCR0033","2020-11-06",,"0.05"
"US1NCCR0033","2020-11-11",,"0.25"
"US1NCCR0033","2020-11-12",,"0.40"
"US1NCCR0033","2020-11-13",,"2.97"
"US1NCCR0033","2020-11-23",,"0.18"
"US1NCCR0033","2020-11-26",,"0.24"
"US1NCCR0033","2020-11-28",,"0.04"
"US1NCCR0033","2020-11-30",,"1.51"
"US1NCCR0033","2020-12-01",,"0.62"
"US1NCCR0033","2020-12-05",,"0.25"
"US1NCCR0033","2020-12-08",,"0.15"
"US1NCCR0033","2020-12-12",,"0.08"
"US1NCCR0033","2020-12-13",,"0.20"
"US1NCCR0033","2020-12-14",,"0.03"
"US1NCCR0033","2020-12-15",,"0.07"
"US1NCCR0033","2020-12-17",,"0.80"
"US1NCCR0033","2020-12-21",,"1.02"
"US1NCCR0033","2020-12-22",,"0.03"
"US1NCCR0033","2020-12-25",,"1.62"
"US1NCCR0078","2014-09-29",,"0.00"
"US1NCCR0078","2014-09-30",,"0.06"
"US1NCCR0078","2014-10-01",,"0.00"
"US1NCCR0078","2014-10-02",,"0.00"
"US1NCCR0078","2014-10-03",,"0.09"
"US1NCCR0078","2014-10-04",,"0.17"
"US1NCCR0078","2014-10-05",,"0.00"
"US1NCCR0078","2014-10-06",,"0.00"
"US1NCCR0078","2014-10-07",,"0.00"
"US1NCCR0078","2014-10-08",,"0.00"
"US1NCCR0078","2014-10-09",,"0.00"
"US1NCCR0078","2014-10-10",,"0.00"
"US1NCCR0078","2014-10-11",,"0.00"
"US1NCCR0078","2014-10-13",,
"US1NCCR0078","2014-10-14",,"0.00"
"US1NCCR0078","2014-10-15",,"0.43"
"US1NCCR0078","2014-10-16",,"1.42"
"US1NCCR0078","2014-10-17",,"0.00"
"US1NCCR0078","2014-10-18",,"0.00"
"US1NCCR0078","2014-10-19",,"0.00"
"US1NCCR0078","2014-10-20",,"0.00"
"US1NCCR0078","2014-10-21",,"0.00"
"US1NCCR0078","2014-10-22",,"0.00"
"US1NCCR0078","2014-10-23",,"0.00"
"US1NCCR0078","2014-10-24",,"0.00"
"US1NCCR0078","2014-10-25",,"0.00"
"US1NCCR0078","2014-10-26",,"0.00"
"US1NCCR0078","2014-10-27",,"0.00"
"US1NCCR0078","2014-10-28",,"0.00"
"US1NCCR0078","2014-10-29",,"0.00"
"US1NCCR0078","2014-10-30",,"0.16"
"US1NCCR0078","2014-10-31",,"0.01"
"US1NCCR0078","2014-11-01",,"0.00"
"US1NCCR0078","2014-11-02",,"0.11"
"US1NCCR0078","2014-11-03",,"0.00"
"US1NCCR0078","2014-11-04",,"0.00"
"US1NCCR0078","2014-11-05",,"0.00"
"US1NCCR0078","2014-11-06",,"0.00"
"US1NCCR0078","2014-11-08",,"0.00"
"US1NCCR0078","2014-11-09",,"0.01"
"US1NCCR0078","2014-11-10",,"0.00"
"US1NCCR0078","2014-11-11",,"0.73"
"US1NCCR0078","2014-11-12",,"0.13"
"US1NCCR0078","2014-11-13",,"0.00"
"US1NCCR0078","2014-11-14",,"0.08"
"US1NCCR0078","2014-11-15",,"0.00"
"US1NCCR0078","2014-11-16",,"0.00"
"US1NCCR0078","2014-11-17",,"0.51"
"US1NCCR0078","2014-11-18",,"0.30"
"US1NCCR0078","2014-11-19",,"0.00"
"US1NCCR0078","2014-11-20",,"0.00"
"US1NCCR0078","2014-11-21",,"0.00"
"US1NCCR0078","2014-11-22",,"0.00"
"US1NCCR0078","2014-11-23",,"0.00"
"US1NCCR0078","2014-11-24",,"1.20"
"US1NCCR0078","2014-11-25",,"0.02"
"US1NCCR0078","2014-11-26",,"0.37"
"US1NCCR0078","2014-11-27",,"0.92"
"US1NCCR0078","2014-11-28",,"0.00"
"US1NCCR0078","2014-11-29",,"0.00"
"US1NCCR0078","2014-11-30",,"0.00"
"US1NCCR0078","2014-12-01",,"0.00"
"US1NCCR0078","2014-12-02",,"0.00"
"US1NCCR0078","2014-12-03",,"0.00"
"US1NCCR0078","2014-12-04",,"0.00"
"US1NCCR0078","2014-12-05",,"0.00"
"US1NCCR0078","2014-12-06",,"0.17"
"US1NCCR0078","2014-12-07",,"0.22"
"US1NCCR0078","2014-12-08",,"0.00"
"US1NCCR0078","2014-12-09",,"0.09"
"US1NCCR0078","2014-12-10",,"0.05"
"US1NCCR0078","2014-12-11",,"0.01"
"US1NCCR0078","2014-12-12",,"0.00"
"US1NCCR0078","2014-12-13",,"0.00"
"US1NCCR0078","2014-12-14",,"0.00"
"US1NCCR0078","2014-12-15",,"0.00"
"US1NCCR0078","2014-12-16",,"0.00"
"US1NCCR0078","2014-12-17",,"0.00"
"US1NCCR0078","2014-12-18",,"0.00"
"US1NCCR0078","2014-12-19",,"0.00"
"US1NCCR0078","2014-12-20",,"0.00"
"US1NCCR0078","2014-12-21",,"0.10"
"US1NCCR0078","2014-12-22",,"0.23"
"US1NCCR0078","2014-12-23",,"0.17"
"US1NCCR0078","2014-12-24",,"0.47"
"US1NCCR0078","2014-12-25",,"1.91"
"US1NCCR0078","2014-12-26",,"0.00"
"US1NCCR0078","2014-12-27",,"0.00"
"US1NCCR0078","2014-12-28",,"0.00"
"US1NCCR0078","2014-12-29",,"0.01"
"US1NCCR0078","2014-12-30",,"0.90"
"US1NCCR0078","2015-01-05",,
"US1NCCR0078","2015-01-06",,"0.00"
"US1NCCR0078","2015-01-07",,"0.00"
"US1NCCR0078","2015-01-08",,"0.00"
"US1NCCR0078","2015-01-09",,"0.00"
"US1NCCR0078","2015-01-10",,"0.00"
"US1NCCR0078","2015-01-11",,"0.00"
"US1NCCR0078","2015-01-12",,"0.00"
"US1NCCR0078","2015-01-13",,"0.66"
"US1NCCR0078","2015-01-14",,"0.11"
"US1NCCR0078","2015-01-16",,
"US1NCCR0078","2015-01-17",,"0.00"
"US1NCCR0078","2015-01-18",,"0.82"
"US1NCCR0078","2015-01-19",,"0.04"
"US1NCCR0078","2015-01-20",,"0.00"
"US1NCCR0078","2015-01-21",,"0.00"
"US1NCCR0078","2015-01-22",,"0.00"
"US1NCCR0078","2015-01-23",,"0.00"
"US1NCCR0078","2015-01-24",,"2.35"
"US1NCCR0078","2015-01-25",,"0.03"
"US1NCCR0078","2015-01-26",,"0.00"
"US1NCCR0078","2015-01-27",,"0.00"
"US1NCCR0078","2015-01-28",,"0.00"
"US1NCCR0078","2015-01-29",,"0.00"
"US1NCCR0078","2015-01-30",,"0.00"
"US1NCCR0078","2015-01-31",,"0.01"
"US1NCCR0078","2015-02-01",,"0.00"
"US1NCCR0078","2015-02-02",,"0.61"
"US1NCCR0078","2015-02-03",,"0.26"
"US1NCCR0078","2015-02-04",,"0.00"
"US1NCCR0078","2015-02-05",,"0.64"
"US1NCCR0078","2015-02-06",,"0.00"
"US1NCCR0078","2015-02-07",,"0.01"
"US1NCCR0078","2015-02-08",,"0.00"
"US1NCCR0078","2015-02-09",,"0.00"
"US1NCCR0078","2015-02-10",,"0.00"
"US1NCCR0078","2015-02-11",,"0.14"
"US1NCCR0078","2015-02-12",,"0.00"
"US1NCCR0078","2015-02-13",,"0.00"
"US1NCCR0078","2015-02-14",,"0.00"
"US1NCCR0078","2015-02-15",,"0.00"
"US1NCCR0078","2015-02-16",,"0.00"
"US1NCCR0078","2015-02-17",,"0.89"
"US1NCCR0078","2015-02-18",,"0.00"
"US1NCCR0078","2015-02-19",,"0.00"
"US1NCCR0078","2015-02-20",,"0.00"
"US1NCCR0078","2015-02-21",,"0.00"
"US1NCCR0078","2015-02-22",,"0.31"
"US1NCCR0078","2015-02-23",,"0.50"
"US1NCCR0078","2015-02-24",,"0.26"
"US1NCCR0078","2015-02-25",,"0.16"
"US1NCCR0078","2015-02-26",,"1.21"
"US1NCCR0078","2015-02-27",,"0.00"
